countrycode,year,rgdpe,rgdpo
MRT,2004,6573.542969,7233.963379
MRT,2005,6949.739258,8414.575195
MRT,2006,9535.310547,9539.194336
MRT,2007,9491.626953,9651.628906
MRT,2008,9166.601563,9719.139648
MRT,2009,9189.585938,9401.238281
MRT,2010,11053.36523,11126.94727
MRT,2011,11733.31738,11483.16699
MRT,2012,11238.08887,11547.71191
MRT,2013,12368.86719,12560.07715
MRT,2014,11842.76953,12217.02539
MRT,2015,12735.37305,13076.17578
MRT,2016,12627.7041,12642.41211
MRT,2017,13252.83008,13211.00488
MSR,1950,,
MSR,1951,,
MSR,1952,,
MSR,1953,,
MSR,1954,,
MSR,1955,,
MSR,1956,,
MSR,1957,,
MSR,1958,,
MSR,1959,,
MSR,1960,,
MSR,1961,,
MSR,1962,,
MSR,1963,,
MSR,1964,,
MSR,1965,,
MSR,1966,,
MSR,1967,,
MSR,1968,,
MSR,1969,,
MSR,1970,92.63798523,119.4676895
MSR,1971,94.81106567,122.1374893
MSR,1972,97.28487396,124.5955963
MSR,1973,98.89932251,127.7341766
MSR,1974,102.6631317,132.41185
MSR,1975,110.3029327,140.5467529
MSR,1976,101.9647675,135.8047791
MSR,1977,106.3885117,132.9156494
MSR,1978,105.9477234,136.7969666
MSR,1979,118.6996613,155.8299408
MSR,1980,136.7949219,171.7730713
MSR,1981,142.6330566,175.6053314
MSR,1982,147.1989746,182.0671234
MSR,1983,141.1941681,171.9933167
MSR,1984,147.2702332,177.1547394
MSR,1985,157.3618622,185.338501
MSR,1986,165.9136963,195.1845551
MSR,1987,173.063446,204.0446777
MSR,1988,199.7180939,235.806839
MSR,1989,238.6404877,294.9067383
MSR,1990,285.1383972,363.985199
MSR,1991,210.034729,256.6266479
MSR,1992,210.3127441,236.0984955
MSR,1993,200.582077,226.1873932
MSR,1994,208.3364105,223.3342896
MSR,1995,186.0099335,196.3011322
MSR,1996,141.1728668,136.8002319
MSR,1997,115.4254074,122.8649826
MSR,1998,99.79052734,98.33261108
MSR,1999,92.29579163,92.79086304
MSR,2000,82.0819931,84.15670776
MSR,2001,80.51006317,78.5318985
MSR,2002,83.88433838,79.19553375
MSR,2003,85.29784393,77.3228302
MSR,2004,85.79558563,78.79760742
MSR,2005,84.55767059,82.80640411
MSR,2006,83.53874207,77.35861969
MSR,2007,86.59739685,79.17321014
MSR,2008,88.63117981,84.8445282
MSR,2009,89.15505981,72.59844208
MSR,2010,85.50025177,76.06345367
MSR,2011,89.28590393,91.1936264
MSR,2012,93.80182648,85.8065033
MSR,2013,95.84116364,87.96373749
MSR,2014,98.5424881,94.85565948
MSR,2015,101.5223465,84.24246979
MSR,2016,102.4556808,88.88258362
MSR,2017,99.66525269,87.05779266
MUS,1950,2339.516846,2215.587158
MUS,1951,2433.94458,2298.270508
MUS,1952,2533.769043,2366.581787
MUS,1953,2536.750488,2344.331787
MUS,1954,2506.994385,2312.289795
MUS,1955,2641.136963,2429.197998
MUS,1956,2789.990479,2513.581055
MUS,1957,2877.202393,2630.242676
MUS,1958,2745.05542,2564.284424
MUS,1959,2918.550049,2667.456543
MUS,1960,2495.968262,2414.419922
MUS,1961,2920.724854,2693.816162
MUS,1962,3157.931641,2932.556152
MUS,1963,3872.016113,3005.851318
MUS,1964,4079.759521,3432.230469
MUS,1965,3614.127686,3237.174072
MUS,1966,3800.427002,3315.067139
MUS,1967,3868.751465,3579.640869
MUS,1968,3252.491699,2915.048584
MUS,1969,3344.664063,2944.437744
MUS,1970,3707.020508,3558.092773
MUS,1971,3816.145752,3793.07251
MUS,1972,4105.964355,3962.321045
MUS,1973,4246.594727,4188.504883
MUS,1974,4568.222656,4167.886719
MUS,1975,4431.40625,4200.821289
MUS,1976,5565.820801,5584.160645
MUS,1977,5660.463379,5840.282715
MUS,1978,5787.765137,5996.967773
MUS,1979,5877.337402,5677.485352
MUS,1980,5421.473633,5721.905273
MUS,1981,5447.418457,5953.590332
MUS,1982,5859.851074,6138.348145
MUS,1983,6114.154297,6248.895508
MUS,1984,6265.942383,7238.089844
MUS,1985,6619.884766,7044.232422
MUS,1986,7792.875,7679.29541
MUS,1987,8814.789063,9546.599609
MUS,1988,9090.677734,9696.556641
MUS,1989,9454.619141,10158.5127
MUS,1990,10290.09473,11119.86133
MUS,1991,11010.04297,11890.95215
MUS,1992,11903.94336,12377.4873
MUS,1993,12503.5957,13222.24414
MUS,1994,13272.80566,14036.78027
MUS,1995,14628.97461,14950.30762
MUS,1996,16256.7627,16926.01563
MUS,1997,16143.31445,16906.83984
MUS,1998,16947.84375,17321.48047
MUS,1999,16570.95508,17287.45117
MUS,2000,17054.85938,17496.31836
MUS,2001,16794.33984,17108.17773
MUS,2002,17080.24609,17117.30664
MUS,2003,16912.89453,16934.16211
MUS,2004,17146.35352,16903.45508
MUS,2005,16054.20898,16379.17773
MUS,2006,16972.69336,17255.36133
MUS,2007,18460.25195,18997.27148
MUS,2008,18647.57031,19120.81445
MUS,2009,18556.20117,18486.02734
MUS,2010,18792.57227,18941.86719
MUS,2011,20664.05664,21056.58398
MUS,2012,20910.69922,21363.04688
MUS,2013,22397.21875,22606.95508
MUS,2014,23400.18555,23612.10938
MUS,2015,25320.45313,24761.63672
MUS,2016,26892.36719,26676.10156
MUS,2017,28664.13477,28879.30664
MWI,1950,,
MWI,1951,,
MWI,1952,,
MWI,1953,,
MWI,1954,2291.394775,2248.223633
MWI,1955,2443.100586,2396.114502
MWI,1956,2619.336914,2568.795166
MWI,1957,2835.207031,2779.469971
MWI,1958,2886.810791,2829.141602
MWI,1959,2796.798584,2743.151123
MWI,1960,3054.526367,2993.473145
MWI,1961,3127.48999,3067.115967
MWI,1962,3194.589111,3131.219238
MWI,1963,3258.475098,3191.826904
MWI,1964,3246.739014,3179.031494
MWI,1965,3771.956787,3693.943359
MWI,1966,4282.535645,4264.648438
MWI,1967,4399.691406,4393.074219
MWI,1968,4523.418945,4499.038574
MWI,1969,4891.724609,4836.269043
MWI,1970,5137.476074,5020.455078
MWI,1971,5819.016602,5703.976563
MWI,1972,6392.796875,6270.514648
MWI,1973,6159.54834,6119.848633
MWI,1974,6537.734375,6533.800293
MWI,1975,6815.943359,6865.375
MWI,1976,7003.688477,6908.876465
MWI,1977,7090.96582,6965.769043
MWI,1978,7291.249023,7270.737305
MWI,1979,6930.088379,7130.88623
MWI,1980,7146.227539,7316.041504
MWI,1981,7561.706543,7580.996094
MWI,1982,7960.651855,7973.5625
MWI,1983,8548.391602,8613.791992
MWI,1984,9346.996094,9243.336914
MWI,1985,10391.6123,10347.36328
MWI,1986,9694.673828,9685.549805
MWI,1987,9244.333984,9252.413086
MWI,1988,8735.37793,8874.188477
MWI,1989,9328.350586,9590.59082
MWI,1990,9087.867188,9215.396484
MWI,1991,9839.025391,9884.702148
MWI,1992,8834.239258,8753.676758
MWI,1993,9504.430664,9404.472656
MWI,1994,10385.73145,10927.32422
MWI,1995,10497.39648,10499.01074
MWI,1996,10451.58008,10138.5459
MWI,1997,11506.99414,11172.06641
MWI,1998,9909.022461,9559.412109
MWI,1999,9873.959961,9929.325195
MWI,2000,9773.986328,9823.405273
MWI,2001,9065.959961,9038.548828
MWI,2002,10721.82031,10949.26172
MWI,2003,11024.0166,11337.56348
MWI,2004,12443.62598,13062.07813
MWI,2005,12898.80957,13980.33105
MWI,2006,13414.46875,14116.17773
MWI,2007,15895.06836,16629.00977
MWI,2008,16494.46484,18486.7832
MWI,2009,14844.20215,14932.39258
MWI,2010,14626.52734,14743.10938
MWI,2011,16448.63672,16638.83008
MWI,2012,15649.2998,16164.40723
MWI,2013,15456.07129,17561.34375
MWI,2014,17310.72266,17690.26563
MWI,2015,19156.95313,19954.16602
MWI,2016,18630.49219,18568.94336
MWI,2017,18692.41406,19335.67578
MYS,1950,,
MYS,1951,,
MYS,1952,,
MYS,1953,,
MYS,1954,,
MYS,1955,17743.28516,15526.62695
MYS,1956,17833.79688,16563.46875
MYS,1957,17411.21875,16954.32813
MYS,1958,16826.18164,16940.39453
MYS,1959,20190.08008,18137.73438
MYS,1960,22381.75586,19818.9082
MYS,1961,22325.18164,21643.07031
MYS,1962,23330.73047,23186.70898
MYS,1963,24221.38672,24746.50781
MYS,1964,25681.25781,26890.42969
MYS,1965,28083.94336,28757.95508
MYS,1966,29481.9668,30603.21484
MYS,1967,29626.37891,31480.08398
MYS,1968,30451.58594,32977.05469
MYS,1969,33431.40234,34136.68359
MYS,1970,35181.25781,37044.61719
MYS,1971,41649.70313,45317.21484
MYS,1972,43484.71094,48776.24219
MYS,1973,52300.07422,54987.61719
MYS,1974,57187.1875,60929.66797
MYS,1975,53554.6875,58957.72266
MYS,1976,64286.67578,65763.67969
MYS,1977,70036.72656,71235.71094
MYS,1978,74216.47656,76284.1875
MYS,1979,84216.61719,82926.95313
MYS,1980,91483.67188,90517.19531
MYS,1981,92343.51563,96489.41406
MYS,1982,97085.75,102667.2109
MYS,1983,105306.7109,109052.9766
MYS,1984,116917.4922,117488.4766
MYS,1985,111877.5703,108602.2578
MYS,1986,102424.7188,100471.75
MYS,1987,111885.5938,108391.5938
MYS,1988,123844.5234,118582.3516
MYS,1989,134093.9531,131880.6406
MYS,1990,145926.3594,149292.6875
MYS,1991,159994.4531,165863.4844
MYS,1992,174856.8594,176434.7344
MYS,1993,193989.6563,192695.2344
MYS,1994,214851.9219,208576.4063
MYS,1995,240151.1094,232582.4219
MYS,1996,266925.6875,253651.25
MYS,1997,285129.4375,266720.5
MYS,1998,272023.3438,227548.1563
MYS,1999,290716.4063,238949.8125
MYS,2000,312833.5625,276254.75
MYS,2001,307815.5313,272638.0625
MYS,2002,327470.3438,289038.5625
MYS,2003,353544.0313,308279.0313
MYS,2004,385839.0313,338114.9688
MYS,2005,413728.75,386275.5625
MYS,2006,446174.75,394163.8438
MYS,2007,482468.6875,436145.1875
MYS,2008,539746.375,490520.125
MYS,2009,528425.875,461981.4063
MYS,2010,567648.5,503580.0625
MYS,2011,622815.9375,572387
MYS,2012,650787.4375,609345.625
MYS,2013,674910.375,648027.25
MYS,2014,716870.0625,666361.375
MYS,2015,745632.875,660228.375
MYS,2016,769891.8125,680018.3125
MYS,2017,822249.75,720269.25
NAM,1950,,
NAM,1951,,
NAM,1952,,
NAM,1953,,
NAM,1954,,
NAM,1955,,
NAM,1956,,
NAM,1957,,
NAM,1958,,
NAM,1959,,
NAM,1960,2762.669678,2318.373779
NAM,1961,2756.140625,2317.453125
NAM,1962,3130.207764,2641.296631
NAM,1963,3372.815918,2814.129639
NAM,1964,3893.993408,3184.276611
NAM,1965,4128.644531,3311.572021
NAM,1966,4334.807129,3493.279297
NAM,1967,4174.632813,3488.531494
NAM,1968,4300.904785,3608.91748
NAM,1969,4558.714844,3866.887207
NAM,1970,4726.922363,4190.805664
NAM,1971,4977.361328,4410.564453
NAM,1972,5075.296387,4497.016113
NAM,1973,5269.743652,4677.492676
NAM,1974,5660.629883,5013.84082
NAM,1975,5774.159668,5124.6875
NAM,1976,5834.17334,5207.191895
NAM,1977,5928.289063,5197.699219
NAM,1978,5990.751465,5349.945801
NAM,1979,6156.117676,5594.163574
NAM,1980,7117.600586,5881.39209
NAM,1981,6395.920898,5980.276855
NAM,1982,6421.633789,6136.292969
NAM,1983,6134.415527,5898.808105
NAM,1984,6363.703613,6065.10791
NAM,1985,7127.222168,6209.883789
NAM,1986,7232.82959,6497.220215
NAM,1987,6948.185547,6636.504883
NAM,1988,7327.305664,6641.018555
NAM,1989,7602.305176,6850.427246
NAM,1990,6685.477539,6351.338379
NAM,1991,7044.585449,7026.414063
NAM,1992,7387.578125,7392.486816
NAM,1993,7532.503906,7600.734375
NAM,1994,7915.954102,7723.483398
NAM,1995,8053.525391,8052.419434
NAM,1996,8733.626953,8538.365234
NAM,1997,8960.250977,8745.612305
NAM,1998,9329.268555,9029.619141
NAM,1999,9682.224609,9370.670898
NAM,2000,10223.8916,9693.65918
NAM,2001,10623.0127,10000.70898
NAM,2002,11180.5918,10424.76758
NAM,2003,11111.88965,10445.99902
NAM,2004,12373.36914,11393.4707
NAM,2005,12831.35156,12437.08301
NAM,2006,14608.46973,13696.60254
NAM,2007,15300.87793,14298.30664
NAM,2008,16830.16016,15976.23633
NAM,2009,17205.11328,15565.10156
NAM,2010,18401.62695,16709.87695
NAM,2011,19889.10352,18345.85547
NAM,2012,22046.12891,20936.35352
NAM,2013,23598.96484,22052.375
NAM,2014,25644.21289,26332.30469
NAM,2015,27360.1543,27422.76172
NAM,2016,28006.93164,27278.85547
NAM,2017,28231.70898,26102.32422
NER,1950,,
NER,1951,,
NER,1952,,
NER,1953,,
NER,1954,,
NER,1955,,
NER,1956,,
NER,1957,,
NER,1958,,
NER,1959,,
NER,1960,4911.558594,4987.350098
NER,1961,5217.131836,5317.259277
NER,1962,5771.041992,5929.058594
NER,1963,6369.880859,6483.145996
NER,1964,6208.307617,6403.392578
NER,1965,6426.237305,6635.306152
NER,1966,6303.849609,6559.01123
NER,1967,6387.444336,6699.333008
NER,1968,6508.840332,6802.906738
NER,1969,5893.041016,6262.259277
NER,1970,6195.554199,6667.433105
NER,1971,6431.959961,6807.053223
NER,1972,6278.15918,6634.128418
NER,1973,5412.456543,5814.702148
NER,1974,6065.316406,6330.51416
NER,1975,5213.964355,5675.150879
NER,1976,5566.522949,6095.822266
NER,1977,6152.428711,6810.796875
NER,1978,6327.639648,7375.381348
NER,1979,7615.992676,8144.212402
NER,1980,7972.398438,8073.692871
NER,1981,7381.779785,7634.773438
NER,1982,7584.619629,7671.373535
NER,1983,7583.198242,7456.230957
NER,1984,5850.655762,5783.765625
NER,1985,6403.377441,6294.622559
NER,1986,6428.739746,6379.241211
NER,1987,6387.682129,6393.764648
NER,1988,6463.374023,6386.966797
NER,1989,6349.092285,6286.655762
NER,1990,6618.686035,6592.567383
NER,1991,6650.543457,6648.900879
NER,1992,6610.0625,6582.091797
NER,1993,6554.813965,6592.237793
NER,1994,6680.337891,6766.24707
NER,1995,7141.000977,7307.672852
NER,1996,7212.026367,7210.164551
NER,1997,7264.259766,7327.61377
NER,1998,8053.098145,8166.249512
NER,1999,8101.442871,8286.158203
NER,2000,7837.33252,8017.089355
NER,2001,8490.456055,8778.798828
NER,2002,8916.220703,9250.69043
NER,2003,9232.151367,9606.161133
NER,2004,9061.689453,9276.101563
NER,2005,9440.387695,9586.417969
NER,2006,9973.500977,10179.98145
NER,2007,10348.96094,10434.21777
NER,2008,11299.39355,11269.57617
NER,2009,11417.21387,11865.06445
NER,2010,12398.52441,13893.89258
NER,2011,13115.6377,13531.58105
NER,2012,14750.07129,14856.48633
NER,2013,15579.27832,15630.06738
NER,2014,16645.48242,17142.67188
NER,2015,17379.51172,18427.3418
NER,2016,18372.46875,18685.89063
NER,2017,19171.10938,19515.38281
NGA,1950,83988.86719,84333.36719
NGA,1951,89909.84375,90813.74219
NGA,1952,99787.17188,99947.17188
NGA,1953,97268.8125,97357.25
NGA,1954,107333.8125,106589.1328
NGA,1955,114748.9375,116172.3672
NGA,1956,111526.1406,112923.6406
NGA,1957,116976.9688,119155.4063
NGA,1958,128666.9766,130759.2031
NGA,1959,143861.0781,145397.6875
NGA,1960,165888.7188,168834.5625
NGA,1961,164273.0625,167683.5
NGA,1962,168953.3594,172186.1875
NGA,1963,180524.1406,183574.6719
NGA,1964,192842.5781,196736.9844
NGA,1965,203080.625,206529.5156
NGA,1966,187296.1719,189840.2031
NGA,1967,166271.2188,168657.7656
NGA,1968,177590.5,180195.7813
NGA,1969,235035.9844,237428.7813
NGA,1970,253745.3594,256848.5781
NGA,1971,282966.9688,287995.8438
NGA,1972,303723.5313,306963.3438
NGA,1973,346064.1563,342335.625
NGA,1974,404715.0625,381163.3438
NGA,1975,394509.5,388799.2188
NGA,1976,407655.0938,402806.5
NGA,1977,474661.8125,466812.0938
NGA,1978,474613.75,472867.4375
NGA,1979,448060.8125,440527.375
NGA,1980,415306.1875,411231
NGA,1981,402606.1875,399332.8125
NGA,1982,404715.5,412392.4688
NGA,1983,396048.6875,406503.7813
NGA,1984,362691.375,372361.9063
NGA,1985,397382.5625,404346
NGA,1986,123856.0391,126594.2813
NGA,1987,96380.89063,99809.97656
NGA,1988,86186.45313,93800.96875
NGA,1989,85181.02344,91166.29688
NGA,1990,80421.16406,97003.51563
NGA,1991,68087.90625,78857.84375
NGA,1992,58599.94922,72209.28906
NGA,1993,50559.65625,61012.88281
NGA,1994,46741.13281,55002.13281
NGA,1995,44876.35938,48950.77344
NGA,1996,45900.80859,48857.19141
NGA,1997,49652.85156,52363.05078
NGA,1998,47692.30078,49568.13672
NGA,1999,60873.11328,80345.72656
NGA,2000,93522.71094,119407.8828
NGA,2001,115408.8438,126921.4297
NGA,2002,143459.375,154101.4063
NGA,2003,204554.3594,212319.0625
NGA,2004,307444.9688,309141.5
NGA,2005,480559.625,471384.5
NGA,2006,506470.2188,505177.5313
NGA,2007,654291.3125,649606.875
NGA,2008,672779.8125,674248.0625
NGA,2009,745791.4375,733806.5
NGA,2010,827843.75,822435.125
NGA,2011,851056.8125,845682.25
NGA,2012,943673.75,917237.375
NGA,2013,934635.875,944346.125
NGA,2014,959522.375,971995.3125
NGA,2015,900569.9375,899669
NGA,2016,825143.875,823258.4375
NGA,2017,835040,817960.125
NIC,1950,4335.753906,4197.083984
NIC,1951,4927.48877,4797.137207
NIC,1952,5604.85791,5541.970703
NIC,1953,5969.061523,5849.640625
NIC,1954,6335.804199,6351.946777
NIC,1955,6933.330078,6834.326172
NIC,1956,6900.517578,6812.363281
NIC,1957,7539.460938,7386.371094
NIC,1958,7627.924805,7439.729492
NIC,1959,8061.58252,7577.351074
NIC,1960,7786.976074,7615.512695
NIC,1961,8401.946289,8176.260254
NIC,1962,9477.046875,9254.900391
NIC,1963,10362.38086,10121.77734
NIC,1964,11674.3457,11402.7207
NIC,1965,13172.62207,12844.75488
NIC,1966,13097.80469,13043.77344
NIC,1967,13981.66504,13988.51465
NIC,1968,14464.00879,14225.09082
NIC,1969,15190.49805,14963.69043
NIC,1970,15548.77539,15265.41992
NIC,1971,16146.82227,15873.08203
NIC,1972,16362.69531,15519.05566
NIC,1973,17764.91602,17726.56641
NIC,1974,20046.80078,20560.33789
NIC,1975,18230.63281,18795.2207
NIC,1976,20923.42383,20289.78516
NIC,1977,23998.54297,23577.48828
NIC,1978,20304.38867,19495.95313
NIC,1979,12725.00195,12004.89844
NIC,1980,16065.89941,16319.53711
NIC,1981,16523.93945,17223.66211
NIC,1982,16046.9541,16368.77637
NIC,1983,17089.39258,17315.85938
NIC,1984,17005.41992,17238.79492
NIC,1985,17646,17555.95703
NIC,1986,16837.57227,16848.79688
NIC,1987,17825.99023,17487.76563
NIC,1988,12426.55566,13427.39063
NIC,1989,11763.54492,12392.98828
NIC,1990,12224.64648,12560.34082
NIC,1991,12633.06934,13144.25195
NIC,1992,12591.94238,13117.73145
NIC,1993,12665.0293,12718.5498
NIC,1994,13268.45508,13528.86816
NIC,1995,14153.7998,14345.97754
NIC,1996,14674.12305,15071.84961
NIC,1997,15169.48145,15753.85059
NIC,1998,16047.38184,16558.54883
NIC,1999,16576.07227,17499.17383
NIC,2000,17152.66797,17942.71094
NIC,2001,17597.87695,18325.23438
NIC,2002,17732.12109,18247.38477
NIC,2003,17936.1875,18636.24414
NIC,2004,18544.71289,19302.56836
NIC,2005,19086.10938,20576.86523
NIC,2006,19545.95117,20840.67578
NIC,2007,20490.18359,21870.91992
NIC,2008,21335.24414,22728.53125
NIC,2009,21776.11328,22105.50586
NIC,2010,22564.63086,22909.36133
NIC,2011,23595.33203,24258.06836
NIC,2012,24950,25208.58398
NIC,2013,25893.30273,26273.17773
NIC,2014,27731.01367,28054.68945
NIC,2015,29648.625,29297.04688
NIC,2016,31677.01758,31010.95117
NIC,2017,33327.60938,32391.86133
NLD,1950,77385.82031,79058.73438
NLD,1951,79747.64844,82850.89844
NLD,1952,87644.07031,84810.4375
NLD,1953,94857.21094,91803.19531
NLD,1954,98036.54688,97279.86719
NLD,1955,108473.8516,105582.3281
NLD,1956,112984.2578,109786.3672
NLD,1957,115429.1328,113865.9531
NLD,1958,117427.0469,113410.8125
NLD,1959,124061.7109,119943.5234
NLD,1960,131934.9844,131338.0469
NLD,1961,136497.7656,134368.5313
NLD,1962,144208.625,140282.7656
NLD,1963,150648.4688,141471.4063
NLD,1964,162354.1719,157845.7969
NLD,1965,174815.0625,164578.2969
NLD,1966,181580.0469,167629.1094
NLD,1967,193222.0781,176858.6875
NLD,1968,209632.1406,188423.125
NLD,1969,220060.5156,204672.4688
NLD,1970,233120.2188,217349.9844
NLD,1971,245322.4688,229090.3906
NLD,1972,256306.8125,238039.125
NLD,1973,274311.7813,254923.9844
NLD,1974,293456.875,278292.75
NLD,1975,290562.5313,275016.1563
NLD,1976,304942.6563,288672.5625
NLD,1977,310827.4375,292654.9375
NLD,1978,320961.8438,301066.9688
NLD,1979,326221.5938,309831.8125
NLD,1980,336030.625,322817
NLD,1981,327463.8125,313396.3438
NLD,1982,318931.3125,304698.0938
NLD,1983,318822.0313,305632.4063
NLD,1984,326880.8438,311819.1875
NLD,1985,328115.1563,304675.9063
NLD,1986,338921.875,318519.7188
NLD,1987,340072.4688,321795.9375
NLD,1988,355006.1563,334601
NLD,1989,374299.4375,349090.3125
NLD,1990,392882.8438,371398.3438
NLD,1991,405738.5,383057.8125
NLD,1992,414107.8125,388468.0625
NLD,1993,419889.4688,401617.9063
NLD,1994,436704.375,413309.2188
NLD,1995,455461.375,434191.4063
NLD,1996,476626.6875,452997.2188
NLD,1997,517151.3125,484951.4375
NLD,1998,560305.625,500716.9375
NLD,1999,598363.8125,540000.625
NLD,2000,636534.4375,593633.875
NLD,2001,644961.125,601504.625
NLD,2002,647857.3125,601765.8125
NLD,2003,628008.8125,602660.8125
NLD,2004,641893.9375,614403.1875
NLD,2005,672366.375,698322.5
NLD,2006,712766.375,716554.5625
NLD,2007,759570.4375,765477.125
NLD,2008,789878.5625,797272.0625
NLD,2009,752090.0625,730842.75
NLD,2010,759889.0625,734117.5
NLD,2011,775554.25,749109.75
NLD,2012,777531.75,763591.5625
NLD,2013,787186.6875,809448.5
NLD,2014,768641.9375,773348.75
NLD,2015,811336.25,763265.25
NLD,2016,815105.375,757482.6875
NLD,2017,852206.6875,793901.3125
NOR,1950,28291.83203,27776.67773
NOR,1951,30328.02148,29248.94727
NOR,1952,31407.46875,30705.81445
NOR,1953,32455.34375,32244.16016
NOR,1954,33510.14844,33097.375
NOR,1955,35052.19141,34191.05078
NOR,1956,36967.28125,35507.71484
NOR,1957,38402.45313,37195.03516
NOR,1958,37739.01172,36935.30859
NOR,1959,38851.01172,37865.98828
NOR,1960,40232.51953,38716.19141
NOR,1961,42852.20313,40919.27734
NOR,1962,44069.47266,41677.01563
NOR,1963,45483.01563,43117.89844
NOR,1964,48614.46875,45810.08594
NOR,1965,51556.82422,48406.28516
NOR,1966,53623.44141,50146.13281
NOR,1967,57688.28125,53352.83594
NOR,1968,60016.48828,55314.86328
NOR,1969,61760.875,57505.55469
NOR,1970,64344.96875,47249.74219
NOR,1971,67994.84375,50755.41016
NOR,1972,70383.57031,56213.04688
NOR,1973,74694.0625,57914.48047
NOR,1974,76997.17188,63199.9375
NOR,1975,78497.45313,70515.94531
NOR,1976,81661.05469,78472.17188
NOR,1977,84122.10156,80986.80469
NOR,1978,86572.82031,87516.50781
NOR,1979,91704.48438,93060.07031
NOR,1980,99161.07813,99120.58594
NOR,1981,100620.9219,99988.21094
NOR,1982,99463.82813,99025.96875
NOR,1983,100892.1406,103674.5469
NOR,1984,106789.2578,110130.8438
NOR,1985,110180,111111.5703
NOR,1986,107847.5313,107471.4297
NOR,1987,107972.9063,110203.6328
NOR,1988,106485.4375,105689.0781
NOR,1989,108785.9375,109923.3672
NOR,1990,111317.9297,121633.2734
NOR,1991,113858.9531,121919.1875
NOR,1992,115246.9219,125735.1797
NOR,1993,119325.1016,127048.5469
NOR,1994,124489.7266,132050.4375
NOR,1995,131041.1016,142346.3438
NOR,1996,143191.4063,160158.5625
NOR,1997,156023.25,169324.3594
NOR,1998,157908.1719,161173.7813
NOR,1999,168423.6719,179916.7813
NOR,2000,192914.125,222802.4688
NOR,2001,191055.5781,225320.125
NOR,2002,186832.5781,216917.1875
NOR,2003,188080.4688,233656.5313
NOR,2004,206363.7656,249489.5156
NOR,2005,231189.8125,309923.9375
NOR,2006,257315.8125,338175.875
NOR,2007,269341.625,343633.3438
NOR,2008,291169.7813,390833.125
NOR,2009,268630.0625,329990.2188
NOR,2010,282891.0938,357952.5313
NOR,2011,299622.2188,397745.2188
NOR,2012,317252.8438,420262.9688
NOR,2013,323758.1563,415110.6875
NOR,2014,318234.5,388875.4063
NOR,2015,302091.5938,326766.875
NOR,2016,293894.5938,313423.4688
NOR,2017,308099.75,321454.4688
NPL,1950,,
NPL,1951,,
NPL,1952,,
NPL,1953,,
NPL,1954,,
NPL,1955,,
NPL,1956,,
NPL,1957,,
NPL,1958,,
NPL,1959,,
NPL,1960,7034.156738,7084.443848
NPL,1961,7020.479004,7070.241211
NPL,1962,7209.226074,7260.519531
NPL,1963,7276.591797,7330.706055
NPL,1964,7970.065918,8108.176758
NPL,1965,7856.805664,7972.586426
NPL,1966,8395.349609,8573.196289
NPL,1967,8227.895508,8346.543945
NPL,1968,8241.728516,8387.826172
NPL,1969,8674.157227,8838.208984
NPL,1970,9152.955078,9349.095703
